ASV,Taxon,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species
e36a90154b113a3f5f9781ddcc01e30b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,
e64a084ef4fca8a3b01ee139ca9e2e8a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,
ea5e7b774fbac15dc872cfd913ae75f3,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,
ec0d86ecda350b3b7274b444ef33c978,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,
eda5a99cfd967a1e42ce7e6c4f01a3c9,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,
fb8ce5c795542b9f42e85c54f344f061,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Chitinophaga,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,
3ebf82fd63946dbd5a58e8767f016d9d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,
6a3bcad9aee1798391aaef8517bf5621,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,
853f427b8c7b9896de4e3179cd7a0fbc,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,
74942b13952406f4bbb3f464ec2ec1e2,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavitalea,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,
afc8944af64d63eaf38765654557d743,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavitalea,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,
b0230785bbd4040c460663ff23d8412a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavitalea,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,
bcdb685a38614c1bb2b9111fb415a13f,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavitalea,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,
f2c8375c492af0a4469ac88688a14b68,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavitalea,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,
a4fdbcf59c51338a9af351a308e16b14,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niabella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niabella,
0571cd42f09fe6dd521575428dbf6053,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,
0ac70947d263d53bb2eccb67ecfcd4af,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,
1fb963848d520e83e3eeb23dfb648670,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,
381d875bdb824f057841411ac3ae5137,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,
ca035e38d5b1af924c4bad9f4e76b12f,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Niastella,
50c1adc394d69456bab0180bd2d25d57,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Sediminibacterium,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,
ff1499ada052cd03597dd067ce27e662,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Segetibacter,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,
0b1c127add48036bae3a06a2abe95b9f,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
123105c60c75e8765ed7731563817ac7,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
22e537a1d4e1605bff078f72042e92b4,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
2eac72eb872b6938aedf01dfb7d7a524,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
598032889ed63d66f0d741697e49983d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
5f1cc6a1fc24af6872c46ca5ac2260ad,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
62b1c47fc2a76d39e5026fbe8bd88440,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
87fac44dfc489d30b4e44e36f6678852,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
915ad4f1316c8d7c58e180919d44097b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
c0c51451ce75b0d39cf6913df77bef7b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
ce6a7bcbe6bce781507c4a7bf88e0862,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
eb80441597cba6dde1f3c6b54c5a7f20,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
f0424ce6b0e92d1aeac07ef307581719,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
f61147a23e81f2b66994085c8a3e0ca9,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
fc2cabfc9a4ad304c1cab8c1377c2158,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Taibaiella,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,
1137908dfe3b63a4b7903e49e76dbef7,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,
394eecaea50a2fa76c0656874c52e24e,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,
750ba0e2bb9fe55d1cbb3b4eaadc1981,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,
971cd633ca316d4607234c1a7c3bf13b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,
ba7aa270954ec597dbb9e5fe88121dec,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,
bf1371b94e5b196bc2c950c1993cbf83,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,
e244496f28bc3996bb63c8d2a9c8017a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,
991d228bc835066d35a56dfc7c5f4fc6,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,
9ebc4e502386421f040f60f4f4b47c37,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,
d88a5525b4f7aa8b87866007457a32d7,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,
d9e48214fc8148290e4105f526b0bceb,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,
01b593e50fd32f5ef2e103e0d01db63d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
01bcded9b48280ed213b1674f6754c1c,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
01da3b4e6e622b9a52c091d3801fa758,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
02a99df2890d1782c2a80a8e766508e2,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
04396c91490bbeaaf56be28b8fde0abf,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
046e94b83007720973381463a1d81e91,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
06a025a80e045a23e55894a07ea4fd35,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
06aa8371756490aa26b512dac0839f29,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
090b48e13cdf6acc0a523b63b68c9c1f,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
0c3c46e37531f3a4ead5dcabb8c0bc0e,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
0caaaf2ab0678bbce2ba59a869871239,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
0d16caa1773e5799433ed94681e1db92,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
1194a9dfc424732bc2804e34b401c9c5,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
13f339b81498e16962f9a5ce9c2d5f15,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
15a1206cb6de156d0e3f810313088d9a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
1a0b4c3c475c8691604a5f09be762b75,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
1a50d236add659c5e1ab2e1d1697c248,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
1bd7c2752422a080f3ad3271d9dabfac,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
1c2a997adfafc0e877836d37bffbcbf2,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
1f4724145c96141d61d59d6dea13ba59,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
1fd0ace0d8ccfecdd80bd175411ea413,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
2056bb43e177035be2003f2809338b63,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
21acda5fef39d42849591537334d3da8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
23d899cd904e88b2c6d14290c1b32bb0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
25c19e6d0249baa45b0f7e88549fb676,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
267d17b6ad345254cd127fe4328f6954,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
26a6628eecbc2f79060d4779adc1ebc1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
2c234f27008acd93efa04b25c7ca873a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
2df2a1b72fb413a5a7b09cec8d31385d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
2eea688aacd33759ab3f931353ba4ae1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
30a74dc71aabd6171529192441b8852d,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
30a990890c3d367f3ab138a65a245a74,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
331ad2356163a37c34bd4452395da72b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
33bf47b75c409ea0c5540bea12b252f2,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
33eb95f517df0e5060416e9d6ac12765,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
35ddbcfbd5e5779203aeb2957b28cdd0,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
3932c1b3dbbb6e99f47ea4d73243b7a8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
3b38b0b71e66ea87136cadd00a77bcf8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
3c415d7791327ac96e53ae7816a230e4,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
3fb8e4dc58d836b3f78adc6991cfd686,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
40978eff060d3773325e83f70f9ce498,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
4a7c189012c53f1ba02a33414b6e98c8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
4d9ade61f700052d565a1d51e96a4bf1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
4e6b488f41f28dbbb748b7ebd0aa2501,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
511a839be91f8c0c53f3de6a2d07a709,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
51893ca83df67a89f58cdd67c4cbb539,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
52f72eca50490a108c9b650c31631a04,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
565cf99e39aa72561958835b6fc460c1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
591af5f1ba3ad86eb21077b4e653c110,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
5c8f3230bbe7469a169d4d53b6f81d12,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
5e5544273bc1ad1004e1682bc30c59c6,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
5eba0b13ddcae254a45dced05938178c,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
60a2d9e52ad7cdf40bcee56d14a2e0b8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
623e2539f2138ed4fc502e858671b532,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
6681d4abe612606d4689e11f8539cc3c,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae,1,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,,
